user_id,session_id,event_name,event_timestamp,cart_value,cart_item_count,app_version,is_checkout_redesign,traffic_source
u0130,s00249,checkout,2026-06-29 18:34:21,161.10,5,5.1.3,0,push
u0130,s00249,payment,2026-06-29 18:42:50,161.10,5,5.1.3,0,push
u0130,s00249,purchase,2026-06-29 18:59:35,161.10,5,5.1.3,0,push
u0131,s00250,cart,2026-07-04 20:42:00,46.14,3,5.2.0,1,push
u0131,s00250,checkout,2026-07-04 20:52:35,46.14,3,5.2.0,1,paid
u0131,s00250,payment,2026-07-04 20:56:37,46.14,3,5.2.0,1,paid
u0131,s00250,purchase,2026-07-04 21:10:43,46.14,3,5.2.0,1,push
u0131,s00251,cart,2026-06-16 09:59:00,154.58,2,5.1.3,0,organic
u0131,s00251,checkout,2026-06-16 10:06:45,154.58,2,5.1.3,0,push
u0131,s00252,cart,2026-07-21 21:43:00,109.28,4,5.2.0,1,organic
u0131,s00252,checkout,2026-07-21 22:00:08,109.28,4,5.2.0,1,organic
u0132,s00253,cart,2026-07-14 21:37:00,91.06,5,5.2.0,1,paid
u0132,s00253,checkout,2026-07-14 21:43:46,91.06,5,5.2.0,1,paid
u0132,s00254,cart,2026-06-29 22:20:00,94.71,4,5.1.3,0,organic
u0132,s00254,checkout,2026-06-29 22:28:17,94.71,4,5.1.3,0,organic
u0132,s00254,payment,2026-06-29 22:38:45,94.71,4,5.1.3,0,paid
u0132,s00254,purchase,2026-06-29 22:56:04,94.71,4,5.1.3,0,paid
u0132,s00255,cart,2026-06-27 18:13:00,42.55,5,5.1.3,0,push
u0132,s00255,checkout,2026-06-27 18:18:45,42.55,5,5.1.3,0,paid
u0132,s00255,payment,2026-06-27 18:30:30,42.55,5,5.1.3,0,organic
u0132,s00255,purchase,2026-06-27 18:49:00,42.55,5,5.1.3,0,paid
u0133,s00256,cart,2026-06-23 18:47:00,161.74,5,5.1.3,0,push
u0133,s00256,checkout,2026-06-23 19:01:00,161.74,5,5.1.3,0,paid
u0133,s00257,cart,2026-07-02 18:03:00,42.38,2,5.2.0,1,push
u0133,s00257,checkout,2026-07-02 18:08:03,42.38,2,5.2.0,1,push
u0133,s00258,cart,2026-07-12 21:28:00,25.63,6,5.2.0,1,paid
u0133,s00258,checkout,2026-07-12 21:46:24,25.63,6,5.2.0,1,paid
u0133,s00258,payment,2026-07-12 21:57:08,25.63,6,5.2.0,1,organic
u0133,s00258,purchase,2026-07-12 22:10:34,25.63,6,5.2.0,1,push
u0134,s00259,cart,2026-07-09 11:39:00,157.44,4,5.2.0,1,paid
u0134,s00259,checkout,2026-07-09 11:51:48,157.44,4,5.2.0,1,paid
u0134,s00259,payment,2026-07-09 11:59:37,157.44,4,5.2.0,1,paid
u0134,s00259,purchase,2026-07-09 12:06:20,157.44,4,5.2.0,1,organic
u0134,s00260,cart,2026-07-06 19:32:00,28.53,1,5.2.0,1,organic
u0134,s00261,cart,2026-07-06 17:54:00,51.86,3,5.2.0,1,organic
u0134,s00261,checkout,2026-07-06 17:59:02,51.86,3,5.2.0,1,paid
u0134,s00261,payment,2026-07-06 18:01:51,51.86,3,5.2.0,1,paid
u0134,s00261,purchase,2026-07-06 18:12:22,51.86,3,5.2.0,1,paid
u0135,s00262,cart,2026-07-11 16:14:00,172.60,5,5.2.0,1,organic
u0135,s00262,checkout,2026-07-11 16:20:26,172.60,5,5.2.0,1,paid
u0135,s00262,payment,2026-07-11 16:23:48,172.60,5,5.2.0,1,paid
u0135,s00262,purchase,2026-07-11 16:35:09,172.60,5,5.2.0,1,push
u0135,s00263,cart,2026-07-20 16:30:00,179.42,6,5.2.0,1,organic
u0135,s00264,cart,2026-07-08 22:41:00,113.56,5,5.2.0,1,paid
u0135,s00264,checkout,2026-07-08 22:52:24,113.56,5,5.2.0,1,organic
u0135,s00264,payment,2026-07-08 23:11:10,113.56,5,5.2.0,1,push
u0136,s00265,cart,2026-06-21 16:51:00,95.50,4,5.1.3,0,organic
u0136,s00265,checkout,2026-06-21 16:58:20,95.50,4,5.1.3,0,paid
u0136,s00266,cart,2026-07-18 16:00:00,115.83,2,5.2.0,1,paid
u0136,s00266,checkout,2026-07-18 16:14:06,115.83,2,5.2.0,1,paid
u0136,s00266,payment,2026-07-18 16:28:47,115.83,2,5.2.0,1,organic
u0136,s00266,purchase,2026-07-18 16:33:48,115.83,2,5.2.0,1,organic
u0136,s00267,cart,2026-06-11 09:04:00,17.33,3,5.1.3,0,paid
u0137,s00268,cart,2026-06-23 14:28:00,116.40,4,5.1.3,0,push
u0138,s00269,cart,2026-07-01 18:46:00,114.36,6,5.2.0,1,paid
u0138,s00270,cart,2026-06-21 22:32:00,26.26,6,5.1.3,0,push
u0138,s00270,checkout,2026-06-21 22:42:48,26.26,6,5.1.3,0,organic
u0138,s00270,payment,2026-06-21 22:44:18,26.26,6,5.1.3,0,paid
u0138,s00270,purchase,2026-06-21 22:50:05,26.26,6,5.1.3,0,organic
u0138,s00271,cart,2026-06-27 12:40:00,32.78,6,5.1.3,0,push
u0138,s00271,checkout,2026-06-27 12:41:35,32.78,6,5.1.3,0,paid
u0139,s00272,cart,2026-07-20 14:34:00,102.17,1,5.2.0,1,push
u0140,s00273,cart,2026-06-21 11:26:00,163.77,5,5.1.3,0,paid
u0140,s00274,cart,2026-07-09 11:07:00,39.19,5,5.2.0,1,organic
u0140,s00274,checkout,2026-07-09 11:25:29,39.19,5,5.2.0,1,paid
u0140,s00275,cart,2026-06-18 09:12:00,132.80,4,5.1.3,0,push
u0140,s00275,checkout,2026-06-18 09:20:06,132.80,4,5.1.3,0,push
u0140,s00275,payment,2026-06-18 09:27:26,132.80,4,5.1.3,0,organic
u0140,s00275,purchase,2026-06-18 09:38:10,132.80,4,5.1.3,0,paid
u0141,s00276,cart,2026-06-21 20:20:00,172.89,2,5.1.3,0,organic
u0141,s00276,checkout,2026-06-21 20:28:45,172.89,2,5.1.3,0,organic
u0141,s00276,payment,2026-06-21 20:40:53,172.89,2,5.1.3,0,push
u0141,s00276,purchase,2026-06-21 20:56:21,172.89,2,5.1.3,0,push
u0142,s00277,cart,2026-07-04 10:41:00,112.34,3,5.2.0,1,paid
u0142,s00277,checkout,2026-07-04 10:48:16,112.34,3,5.2.0,1,organic
u0142,s00277,payment,2026-07-04 10:49:48,112.34,3,5.2.0,1,organic
u0142,s00277,purchase,2026-07-04 11:03:37,112.34,3,5.2.0,1,paid
u0142,s00278,cart,2026-07-02 16:16:00,101.48,5,5.2.0,1,organic
u0142,s00278,checkout,2026-07-02 16:21:23,101.48,5,5.2.0,1,organic
u0143,s00279,cart,2026-06-19 10:29:00,94.19,1,5.1.3,0,organic
u0143,s00279,checkout,2026-06-19 10:30:42,94.19,1,5.1.3,0,paid
u0143,s00279,payment,2026-06-19 10:37:30,94.19,1,5.1.3,0,paid
u0143,s00279,purchase,2026-06-19 10:43:41,94.19,1,5.1.3,0,paid
u0143,s00280,cart,2026-06-14 19:46:00,91.16,3,5.1.3,0,organic
u0143,s00281,cart,2026-07-03 12:23:00,48.25,6,5.2.0,1,paid
u0143,s00281,checkout,2026-07-03 12:35:24,48.25,6,5.2.0,1,organic
u0143,s00281,payment,2026-07-03 12:37:26,48.25,6,5.2.0,1,push
u0144,s00282,cart,2026-06-18 21:47:00,53.29,5,5.1.3,0,paid
u0144,s00283,cart,2026-06-21 17:41:00,162.49,1,5.1.3,0,paid
u0144,s00283,checkout,2026-06-21 17:49:33,162.49,1,5.1.3,0,organic
u0144,s00283,payment,2026-06-21 18:02:04,162.49,1,5.1.3,0,organic
u0144,s00283,purchase,2026-06-21 18:03:36,162.49,1,5.1.3,0,paid
u0144,s00284,cart,2026-07-08 09:32:00,118.68,2,5.2.0,1,paid
u0145,s00285,cart,2026-06-13 18:14:00,79.31,3,5.1.3,0,organic
u0145,s00285,checkout,2026-06-13 18:30:30,79.31,3,5.1.3,0,paid
u0145,s00285,payment,2026-06-13 18:44:31,79.31,3,5.1.3,0,paid
u0145,s00286,cart,2026-06-15 10:40:00,96.17,5,5.1.3,0,paid
u0146,s00287,cart,2026-06-26 14:38:00,174.71,6,5.1.3,0,organic
u0146,s00287,checkout,2026-06-26 14:48:05,174.71,6,5.1.3,0,paid
u0146,s00287,payment,2026-06-26 15:04:35,174.71,6,5.1.3,0,paid
u0146,s00287,purchase,2026-06-26 15:19:13,174.71,6,5.1.3,0,paid
u0146,s00288,cart,2026-06-15 17:42:00,95.86,2,5.1.3,0,push
u0146,s00288,checkout,2026-06-15 17:45:14,95.86,2,5.1.3,0,organic
u0146,s00288,payment,2026-06-15 17:49:15,95.86,2,5.1.3,0,paid
u0146,s00288,purchase,2026-06-15 18:06:58,95.86,2,5.1.3,0,organic
u0147,s00289,cart,2026-06-15 15:57:00,113.74,1,5.1.3,0,paid
u0147,s00289,checkout,2026-06-15 16:01:05,113.74,1,5.1.3,0,organic
u0147,s00289,payment,2026-06-15 16:19:05,113.74,1,5.1.3,0,organic
u0147,s00289,purchase,2026-06-15 16:31:07,113.74,1,5.1.3,0,paid
u0148,s00290,cart,2026-07-16 20:49:00,73.57,5,5.2.0,1,paid
u0148,s00291,cart,2026-07-16 20:14:00,164.53,1,5.2.0,1,push
u0148,s00291,checkout,2026-07-16 20:32:26,164.53,1,5.2.0,1,push
u0149,s00292,cart,2026-06-10 17:33:00,28.27,1,5.1.3,0,organic
u0149,s00292,checkout,2026-06-10 17:44:26,28.27,1,5.1.3,0,push
u0149,s00293,cart,2026-07-19 12:16:00,155.06,4,5.2.0,1,paid
u0149,s00293,checkout,2026-07-19 12:25:43,155.06,4,5.2.0,1,organic
u0149,s00293,payment,2026-07-19 12:40:18,155.06,4,5.2.0,1,paid
u0149,s00293,purchase,2026-07-19 12:52:53,155.06,4,5.2.0,1,paid
u0149,s00294,cart,2026-07-10 17:22:00,141.16,4,5.2.0,1,paid
u0149,s00294,checkout,2026-07-10 17:26:47,141.16,4,5.2.0,1,paid
u0149,s00294,payment,2026-07-10 17:32:53,141.16,4,5.2.0,1,paid
u0149,s00294,purchase,2026-07-10 17:44:28,141.16,4,5.2.0,1,paid
u0150,s00295,cart,2026-06-11 10:24:00,173.91,1,5.1.3,0,organic
u0150,s00295,checkout,2026-06-11 10:40:38,173.91,1,5.1.3,0,organic
u0150,s00296,cart,2026-07-12 09:38:00,14.49,4,5.2.0,1,organic
u0150,s00296,checkout,2026-07-12 09:55:18,14.49,4,5.2.0,1,paid
u0150,s00297,cart,2026-06-15 18:31:00,83.50,2,5.1.3,0,paid
u0150,s00297,checkout,2026-06-15 18:33:50,83.50,2,5.1.3,0,paid
u0150,s00297,payment,2026-06-15 18:42:29,83.50,2,5.1.3,0,paid
u0150,s00297,purchase,2026-06-15 18:54:44,83.50,2,5.1.3,0,organic
u0151,s00298,cart,2026-07-09 20:25:00,68.74,4,5.2.0,1,organic
u0151,s00298,checkout,2026-07-09 20:42:00,68.74,4,5.2.0,1,organic
u0151,s00298,payment,2026-07-09 21:00:18,68.74,4,5.2.0,1,paid
u0151,s00298,purchase,2026-07-09 21:12:40,68.74,4,5.2.0,1,push
u0152,s00299,cart,2026-06-16 15:59:00,77.48,1,5.1.3,0,push
u0153,s00300,cart,2026-07-03 16:18:00,66.47,1,5.2.0,1,paid
u0153,s00300,checkout,2026-07-03 16:36:50,66.47,1,5.2.0,1,paid
u0153,s00301,cart,2026-07-13 17:30:00,140.43,3,5.2.0,1,organic
u0153,s00301,checkout,2026-07-13 17:31:30,140.43,3,5.2.0,1,organic
u0153,s00302,cart,2026-07-08 18:44:00,47.55,3,5.2.0,1,organic
u0153,s00302,checkout,2026-07-08 19:01:34,47.55,3,5.2.0,1,organic
u0153,s00302,payment,2026-07-08 19:10:49,47.55,3,5.2.0,1,push
u0154,s00303,cart,2026-06-20 09:35:00,168.20,4,5.1.3,0,push
u0154,s00303,checkout,2026-06-20 09:44:11,168.20,4,5.1.3,0,paid
u0154,s00303,payment,2026-06-20 09:51:26,168.20,4,5.1.3,0,paid
u0154,s00303,purchase,2026-06-20 09:58:40,168.20,4,5.1.3,0,paid
u0154,s00304,cart,2026-06-29 13:09:00,141.98,1,5.1.3,0,organic
u0154,s00304,checkout,2026-06-29 13:25:39,141.98,1,5.1.3,0,organic
u0154,s00304,payment,2026-06-29 13:43:41,141.98,1,5.1.3,0,organic
u0154,s00304,purchase,2026-06-29 13:55:12,141.98,1,5.1.3,0,paid
u0154,s00305,cart,2026-06-25 10:48:00,165.55,3,5.1.3,0,organic
u0155,s00306,cart,2026-07-17 20:27:00,90.27,5,5.2.0,1,organic
u0155,s00306,checkout,2026-07-17 20:40:43,90.27,5,5.2.0,1,paid
u0155,s00306,payment,2026-07-17 20:45:27,90.27,5,5.2.0,1,paid
u0155,s00306,purchase,2026-07-17 20:46:27,90.27,5,5.2.0,1,paid
u0155,s00307,cart,2026-07-04 13:23:00,113.40,3,5.2.0,1,paid
u0155,s00307,checkout,2026-07-04 13:31:17,113.40,3,5.2.0,1,organic
u0155,s00307,payment,2026-07-04 13:42:40,113.40,3,5.2.0,1,paid
u0155,s00307,purchase,2026-07-04 13:50:06,113.40,3,5.2.0,1,push
u0155,s00308,cart,2026-07-13 12:28:00,38.94,2,5.2.0,1,paid
u0155,s00308,checkout,2026-07-13 12:32:46,38.94,2,5.2.0,1,push
u0155,s00308,payment,2026-07-13 12:51:13,38.94,2,5.2.0,1,organic
u0156,s00309,cart,2026-07-01 10:26:00,93.93,6,5.2.0,1,paid
u0156,s00309,checkout,2026-07-01 10:37:50,93.93,6,5.2.0,1,organic
u0156,s00310,cart,2026-06-28 08:25:00,25.02,2,5.1.3,0,organic
u0156,s00311,cart,2026-07-21 09:28:00,136.07,3,5.2.0,1,push
u0156,s00311,checkout,2026-07-21 09:46:16,136.07,3,5.2.0,1,push
u0157,s00312,cart,2026-07-20 11:36:00,107.05,6,5.2.0,1,paid
u0158,s00313,cart,2026-07-17 15:49:00,134.68,1,5.2.0,1,organic
u0158,s00313,checkout,2026-07-17 16:04:40,134.68,1,5.2.0,1,paid
u0158,s00313,payment,2026-07-17 16:16:06,134.68,1,5.2.0,1,paid
u0158,s00313,purchase,2026-07-17 16:19:11,134.68,1,5.2.0,1,paid
u0158,s00314,cart,2026-07-11 13:41:00,58.11,3,5.2.0,1,paid
u0158,s00314,checkout,2026-07-11 13:50:28,58.11,3,5.2.0,1,push
u0158,s00314,payment,2026-07-11 14:07:56,58.11,3,5.2.0,1,organic
u0159,s00315,cart,2026-07-08 18:16:00,169.76,6,5.2.0,1,organic
u0160,s00316,cart,2026-07-03 22:56:00,89.39,1,5.2.0,1,organic
u0160,s00316,checkout,2026-07-03 23:13:48,89.39,1,5.2.0,1,organic
u0160,s00317,cart,2026-06-12 18:59:00,160.30,3,5.1.3,0,paid
u0161,s00318,cart,2026-07-05 10:33:00,152.23,1,5.2.0,1,organic
u0161,s00318,checkout,2026-07-05 10:44:30,152.23,1,5.2.0,1,organic
u0161,s00318,payment,2026-07-05 11:02:47,152.23,1,5.2.0,1,paid
u0161,s00318,purchase,2026-07-05 11:20:58,152.23,1,5.2.0,1,paid
u0161,s00319,cart,2026-06-30 19:40:00,158.89,4,5.1.3,0,paid
u0161,s00319,checkout,2026-06-30 19:58:19,158.89,4,5.1.3,0,push
u0161,s00319,payment,2026-06-30 20:06:24,158.89,4,5.1.3,0,organic
u0161,s00319,purchase,2026-06-30 20:20:40,158.89,4,5.1.3,0,paid
u0162,s00320,cart,2026-07-17 21:48:00,153.85,3,5.2.0,1,push
u0162,s00320,checkout,2026-07-17 21:49:44,153.85,3,5.2.0,1,organic
u0162,s00320,payment,2026-07-17 22:06:03,153.85,3,5.2.0,1,organic
u0162,s00320,purchase,2026-07-17 22:16:41,153.85,3,5.2.0,1,paid
u0162,s00321,cart,2026-06-27 13:12:00,78.82,5,5.1.3,0,organic
u0162,s00321,checkout,2026-06-27 13:18:45,78.82,5,5.1.3,0,organic
u0162,s00321,payment,2026-06-27 13:27:01,78.82,5,5.1.3,0,organic
u0162,s00321,purchase,2026-06-27 13:35:34,78.82,5,5.1.3,0,paid
u0163,s00322,cart,2026-06-19 18:47:00,99.49,3,5.1.3,0,organic
u0163,s00323,cart,2026-07-05 12:07:00,117.55,5,5.2.0,1,organic
u0163,s00324,cart,2026-06-16 13:01:00,34.17,5,5.1.3,0,organic
u0164,s00325,cart,2026-07-05 19:28:00,133.06,2,5.2.0,1,organic
u0165,s00326,cart,2026-07-14 12:50:00,145.51,3,5.2.0,1,organic
u0165,s00326,checkout,2026-07-14 12:52:21,145.51,3,5.2.0,1,organic
u0165,s00326,payment,2026-07-14 12:57:24,145.51,3,5.2.0,1,push
u0165,s00326,purchase,2026-07-14 13:00:58,145.51,3,5.2.0,1,organic
u0165,s00327,cart,2026-07-09 21:24:00,150.46,1,5.2.0,1,paid
u0165,s00327,checkout,2026-07-09 21:39:15,150.46,1,5.2.0,1,organic
u0166,s00328,cart,2026-06-26 18:13:00,89.33,6,5.1.3,0,push
u0166,s00328,checkout,2026-06-26 18:19:40,89.33,6,5.1.3,0,organic
u0166,s00328,payment,2026-06-26 18:38:13,89.33,6,5.1.3,0,organic
u0166,s00328,purchase,2026-06-26 18:48:25,89.33,6,5.1.3,0,push
u0166,s00329,cart,2026-06-16 09:15:00,116.86,3,5.1.3,0,organic
u0166,s00330,cart,2026-07-04 14:50:00,49.81,1,5.2.0,1,paid
u0166,s00330,checkout,2026-07-04 15:06:44,49.81,1,5.2.0,1,paid
u0167,s00331,cart,2026-07-16 09:43:00,114.41,6,5.2.0,1,organic
u0168,s00332,cart,2026-07-18 20:06:00,29.64,2,5.2.0,1,push
u0168,s00332,checkout,2026-07-18 20:18:28,29.64,2,5.2.0,1,paid
u0168,s00333,cart,2026-07-05 12:57:00,14.79,6,5.2.0,1,organic
u0168,s00333,checkout,2026-07-05 13:15:44,14.79,6,5.2.0,1,organic
u0168,s00334,cart,2026-07-12 13:46:00,88.56,5,5.2.0,1,paid
u0169,s00335,cart,2026-07-10 21:16:00,101.16,4,5.2.0,1,organic
u0169,s00335,checkout,2026-07-10 21:33:24,101.16,4,5.2.0,1,paid
u0169,s00335,payment,2026-07-10 21:46:13,101.16,4,5.2.0,1,paid
u0169,s00335,purchase,2026-07-10 21:49:55,101.16,4,5.2.0,1,paid
u0169,s00336,cart,2026-06-16 16:43:00,93.58,5,5.1.3,0,paid
u0169,s00336,checkout,2026-06-16 16:54:26,93.58,5,5.1.3,0,push
u0169,s00337,cart,2026-07-03 08:53:00,169.30,2,5.2.0,1,organic
u0170,s00338,cart,2026-07-02 17:41:00,151.84,6,5.2.0,1,organic
u0170,s00338,checkout,2026-07-02 17:50:03,151.84,6,5.2.0,1,push
u0170,s00339,cart,2026-06-10 22:58:00,43.90,4,5.1.3,0,organic
u0170,s00339,checkout,2026-06-10 23:00:23,43.90,4,5.1.3,0,paid
u0170,s00339,payment,2026-06-10 23:14:46,43.90,4,5.1.3,0,organic
u0170,s00339,purchase,2026-06-10 23:24:19,43.90,4,5.1.3,0,organic
u0171,s00340,cart,2026-07-10 09:13:00,173.22,1,5.2.0,1,organic
u0171,s00340,checkout,2026-07-10 09:31:24,173.22,1,5.2.0,1,paid
u0171,s00341,cart,2026-06-28 18:11:00,104.05,5,5.1.3,0,organic
u0171,s00341,checkout,2026-06-28 18:23:43,104.05,5,5.1.3,0,organic
u0171,s00341,payment,2026-06-28 18:37:49,104.05,5,5.1.3,0,paid
u0171,s00341,purchase,2026-06-28 18:56:14,104.05,5,5.1.3,0,paid
u0171,s00342,cart,2026-07-06 16:38:00,84.20,3,5.2.0,1,push
u0171,s00342,checkout,2026-07-06 16:49:23,84.20,3,5.2.0,1,organic
u0171,s00342,payment,2026-07-06 17:04:09,84.20,3,5.2.0,1,push
u0171,s00342,purchase,2026-07-06 17:22:22,84.20,3,5.2.0,1,organic
u0172,s00343,cart,2026-06-18 13:28:00,84.97,4,5.1.3,0,organic
u0172,s00343,checkout,2026-06-18 13:38:38,84.97,4,5.1.3,0,organic
u0172,s00343,payment,2026-06-18 13:48:38,84.97,4,5.1.3,0,push
u0172,s00343,purchase,2026-06-18 13:55:58,84.97,4,5.1.3,0,organic
u0172,s00344,cart,2026-06-18 22:35:00,95.94,5,5.1.3,0,paid
u0172,s00345,cart,2026-07-12 10:08:00,53.58,5,5.2.0,1,paid
u0173,s00346,cart,2026-07-13 17:58:00,45.40,1,5.2.0,1,push
u0173,s00346,checkout,2026-07-13 18:04:31,45.40,1,5.2.0,1,paid
u0173,s00346,payment,2026-07-13 18:09:09,45.40,1,5.2.0,1,push
u0173,s00347,cart,2026-06-22 09:49:00,17.62,3,5.1.3,0,push
u0173,s00347,checkout,2026-06-22 10:03:26,17.62,3,5.1.3,0,organic
u0173,s00347,payment,2026-06-22 10:12:13,17.62,3,5.1.3,0,paid
u0173,s00347,purchase,2026-06-22 10:25:16,17.62,3,5.1.3,0,push
u0174,s00348,cart,2026-07-18 17:09:00,64.22,6,5.2.0,1,paid
u0174,s00349,cart,2026-06-22 15:48:00,110.36,5,5.1.3,0,organic
u0174,s00350,cart,2026-07-13 10:08:00,65.82,4,5.2.0,1,paid
u0174,s00350,checkout,2026-07-13 10:26:25,65.82,4,5.2.0,1,push
u0175,s00351,cart,2026-07-05 20:08:00,90.72,2,5.2.0,1,organic
u0175,s00351,checkout,2026-07-05 20:15:35,90.72,2,5.2.0,1,paid
u0175,s00351,payment,2026-07-05 20:32:50,90.72,2,5.2.0,1,paid
u0175,s00352,cart,2026-06-20 18:59:00,107.08,1,5.1.3,0,organic
u0175,s00352,checkout,2026-06-20 19:11:12,107.08,1,5.1.3,0,push
u0175,s00352,payment,2026-06-20 19:13:01,107.08,1,5.1.3,0,push
u0175,s00352,purchase,2026-06-20 19:25:40,107.08,1,5.1.3,0,organic
u0175,s00353,cart,2026-06-24 08:59:00,148.73,2,5.1.3,0,push
u0176,s00354,cart,2026-06-13 19:03:00,49.80,5,5.1.3,0,paid
u0176,s00354,checkout,2026-06-13 19:13:00,49.80,5,5.1.3,0,push
u0176,s00354,payment,2026-06-13 19:17:19,49.80,5,5.1.3,0,organic
u0176,s00354,purchase,2026-06-13 19:28:32,49.80,5,5.1.3,0,paid
u0176,s00355,cart,2026-07-18 16:48:00,52.49,4,5.2.0,1,paid
u0176,s00355,checkout,2026-07-18 16:53:44,52.49,4,5.2.0,1,organic
u0176,s00355,payment,2026-07-18 17:10:46,52.49,4,5.2.0,1,push
u0176,s00356,cart,2026-07-20 12:03:00,87.97,1,5.2.0,1,organic
u0176,s00356,checkout,2026-07-20 12:12:42,87.97,1,5.2.0,1,push
u0176,s00356,payment,2026-07-20 12:14:00,87.97,1,5.2.0,1,organic
u0176,s00356,purchase,2026-07-20 12:27:32,87.97,1,5.2.0,1,organic
u0177,s00357,cart,2026-07-20 16:05:00,40.06,5,5.2.0,1,organic
u0177,s00357,checkout,2026-07-20 16:06:02,40.06,5,5.2.0,1,paid
u0177,s00357,payment,2026-07-20 16:16:23,40.06,5,5.2.0,1,organic
u0177,s00357,purchase,2026-07-20 16:22:24,40.06,5,5.2.0,1,push
u0177,s00358,cart,2026-06-21 18:19:00,48.63,5,5.1.3,0,push
u0177,s00358,checkout,2026-06-21 18:28:24,48.63,5,5.1.3,0,organic
u0177,s00358,payment,2026-06-21 18:37:38,48.63,5,5.1.3,0,paid
u0177,s00358,purchase,2026-06-21 18:51:20,48.63,5,5.1.3,0,paid
u0178,s00359,cart,2026-06-26 18:39:00,158.10,6,5.1.3,0,paid
u0178,s00359,checkout,2026-06-26 18:44:27,158.10,6,5.1.3,0,push
u0178,s00359,payment,2026-06-26 18:55:55,158.10,6,5.1.3,0,paid
u0178,s00359,purchase,2026-06-26 19:01:32,158.10,6,5.1.3,0,paid
u0179,s00360,cart,2026-06-14 12:44:00,129.28,5,5.1.3,0,paid
u0179,s00360,checkout,2026-06-14 12:49:41,129.28,5,5.1.3,0,paid
u0179,s00360,payment,2026-06-14 13:00:45,129.28,5,5.1.3,0,paid
u0179,s00360,purchase,2026-06-14 13:04:56,129.28,5,5.1.3,0,push
u0179,s00361,cart,2026-06-14 19:01:00,139.65,4,5.1.3,0,organic
u0179,s00361,checkout,2026-06-14 19:10:09,139.65,4,5.1.3,0,paid
u0179,s00362,cart,2026-07-20 17:17:00,112.16,5,5.2.0,1,paid
u0179,s00362,checkout,2026-07-20 17:25:43,112.16,5,5.2.0,1,organic
u0179,s00362,payment,2026-07-20 17:41:51,112.16,5,5.2.0,1,paid
u0179,s00362,purchase,2026-07-20 17:58:36,112.16,5,5.2.0,1,push
u0180,s00363,cart,2026-06-25 15:08:00,36.17,2,5.1.3,0,organic
u0180,s00363,checkout,2026-06-25 15:09:17,36.17,2,5.1.3,0,organic
u0180,s00363,payment,2026-06-25 15:17:05,36.17,2,5.1.3,0,paid
u0181,s00364,cart,2026-06-25 19:20:00,157.09,2,5.1.3,0,organic
u0181,s00364,checkout,2026-06-25 19:22:38,157.09,2,5.1.3,0,organic
u0181,s00364,payment,2026-06-25 19:36:17,157.09,2,5.1.3,0,paid
u0181,s00364,purchase,2026-06-25 19:53:58,157.09,2,5.1.3,0,organic
u0181,s00365,cart,2026-07-15 15:52:00,158.98,2,5.2.0,1,paid
u0181,s00365,checkout,2026-07-15 15:54:35,158.98,2,5.2.0,1,organic
u0181,s00365,payment,2026-07-15 15:56:47,158.98,2,5.2.0,1,push
u0181,s00365,purchase,2026-07-15 16:07:36,158.98,2,5.2.0,1,push
u0182,s00366,cart,2026-07-10 17:58:00,17.38,5,5.2.0,1,paid
u0182,s00366,checkout,2026-07-10 18:13:05,17.38,5,5.2.0,1,paid
u0182,s00367,cart,2026-06-27 10:25:00,79.13,4,5.1.3,0,organic
u0183,s00368,cart,2026-06-16 22:29:00,23.51,3,5.1.3,0,paid
u0183,s00368,checkout,2026-06-16 22:33:05,23.51,3,5.1.3,0,organic
u0183,s00368,payment,2026-06-16 22:45:10,23.51,3,5.1.3,0,paid
u0183,s00368,purchase,2026-06-16 23:02:49,23.51,3,5.1.3,0,paid
u0183,s00369,cart,2026-07-13 08:49:00,37.39,3,5.2.0,1,paid
u0183,s00369,checkout,2026-07-13 08:54:10,37.39,3,5.2.0,1,paid
u0183,s00370,cart,2026-06-23 12:19:00,133.59,4,5.1.3,0,push
u0183,s00370,checkout,2026-06-23 12:23:08,133.59,4,5.1.3,0,paid
u0184,s00371,cart,2026-07-16 21:31:00,101.48,1,5.2.0,1,paid
u0184,s00371,checkout,2026-07-16 21:39:13,101.48,1,5.2.0,1,paid
u0184,s00371,payment,2026-07-16 21:54:39,101.48,1,5.2.0,1,organic
u0184,s00372,cart,2026-06-17 22:35:00,55.84,6,5.1.3,0,paid
u0184,s00372,checkout,2026-06-17 22:42:03,55.84,6,5.1.3,0,paid
u0185,s00373,cart,2026-07-05 21:02:00,122.72,5,5.2.0,1,push
u0185,s00373,checkout,2026-07-05 21:05:03,122.72,5,5.2.0,1,organic
u0185,s00373,payment,2026-07-05 21:11:13,122.72,5,5.2.0,1,push
u0185,s00373,purchase,2026-07-05 21:29:24,122.72,5,5.2.0,1,organic
u0185,s00374,cart,2026-06-21 22:02:00,24.02,3,5.1.3,0,push
u0185,s00374,checkout,2026-06-21 22:15:04,24.02,3,5.1.3,0,organic
u0185,s00374,payment,2026-06-21 22:18:22,24.02,3,5.1.3,0,organic
u0185,s00374,purchase,2026-06-21 22:27:43,24.02,3,5.1.3,0,paid
u0185,s00375,cart,2026-07-07 19:13:00,113.27,1,5.2.0,1,paid
u0185,s00375,checkout,2026-07-07 19:30:05,113.27,1,5.2.0,1,organic
u0185,s00375,payment,2026-07-07 19:40:32,113.27,1,5.2.0,1,paid
u0185,s00375,purchase,2026-07-07 19:50:05,113.27,1,5.2.0,1,paid
